src,dst,wgh
SY,FG,194.0
WN,MP,384.0
PF,HV,770.0
UX,DX,97.0
YP,VR,227.0
RJ,TS,494.0
NZ,ZP,774.0
RH,QX,942.0
HO,T,873.0
VE,SX,626.0
KB,OY,379.0
NO,TM,470.0
LO,ME,610.0
RL,VM,784.0
PG,AY,307.0
AL,IF,956.0
GI,RN,199.0
RG,IG,54.0
YQ,OU,970.0
MD,YA,834.0
YL,BO,746.0
PV,MU,241.0
UX,RJ,201.0
EC,RI,767.0
WY,DH,987.0
YN,DI,640.0
NP,MP,882.0
AE,GR,286.0
CM,IQ,387.0
EB,IR,295.0
ZC,PE,994.0
XH,VC,761.0
OE,YL,246.0
XC,HW,164.0
PR,VR,185.0
TJ,KL,819.0
IL,TS,990.0
WW,OZ,344.0
LT,LA,560.0
LY,YG,503.0
PQ,NA,818.0
TD,RO,190.0
LX,PP,843.0
CH,IW,719.0
DF,YA,926.0
EU,YB,578.0
RV,DN,159.0
KF,EC,858.0
OC,GC,625.0
XM,TY,159.0
CT,JG,64.0
AY,PE,865.0
TR,TS,158.0
RR,MK,157.0
RM,E,927.0
MG,EN,578.0
I,GM,235.0
N,TS,36.0
TV,YH,381.0
GN,U,130.0
CZ,PP,120.0
TN,P,409.0
PZ,PK,271.0
PU,CE,315.0
EW,LL,351.0
SH,RJ,146.0
IJ,PZ,492.0
MG,RZ,844.0
PT,WN,976.0
CQ,LG,828.0
HB,BY,346.0
ZG,RU,437.0
BA,CO,712.0
IK,JC,69.0
MS,SJ,931.0
QI,EI,21.0
DC,LQ,931.0
ER,LR,403.0
GU,AK,78.0
R,IW,188.0
WC,CE,528.0
LJ,YR,716.0
ZU,TY,731.0
ZP,GS,559.0
L,PZ,526.0
FI,ZH,908.0
GQ,JH,667.0
ZT,LH,667.0
MQ,AA,297.0
OO,EN,741.0
FA,AP,124.0
GP,AQ,325.0
XY,SJ,555.0
LA,UI,280.0
KV,HC,762.0
DU,SJ,363.0
SF,NQ,629.0
FH,PP,44.0
FC,CJ,661.0
OM,QF,464.0
BO,SE,791.0
SE,EZ,835.0
WP,YR,175.0
HJ,YR,990.0
YE,YS,218.0
JM,NK,250.0
AD,WS,794.0
NE,CE,806.0
OO,RZ,502.0
FT,PZ,872.0
KV,UO,140.0
ND,WN,672.0
ST,PU,534.0
UI,PV,785.0
SX,UJ,303.0
QS,V,296.0
HU,QK,291.0
JE,DF,878.0
VA,JC,389.0
DM,HD,924.0
LH,UY,744.0
MW,UZ,663.0
T,JS,269.0
LL,ZN,996.0
HR,EY,190.0
MT,JN,842.0
BQ,FO,419.0
BV,SU,642.0
RE,AF,273.0
DY,HN,253.0
JA,MC,214.0
WG,EU,660.0
LD,AV,791.0
YO,GT,961.0
WV,QQ,740.0
VA,WO,838.0
LC,VE,328.0
NF,JX,425.0
NK,XD,466.0
OU,JY,920.0
AM,ZC,558.0
FZ,HY,136.0
WX,SK,1.0
NJ,OM,88.0
SZ,HT,761.0
DT,HT,453.0
WU,GY,537.0
NL,QG,291.0
AA,KI,436.0
CN,ZN,203.0
AI,EZ,435.0
FQ,DP,878.0
DV,JN,28.0
NF,XJ,37.0
NA,KD,565.0
PN,ZI,698.0
CF,AV,467.0
CK,OB,628.0
AU,FJ,782.0
RK,VE,644.0
EH,JX,426.0
EM,XD,453.0
KE,TF,227.0
IE,LX,15.0
AO,MM,334.0
BY,H,313.0
NU,FE,27.0
AT,ZS,52.0
RH,JS,910.0
EG,BG,903.0
HT,FU,926.0
KB,HT,258.0
KG,UZ,537.0
EF,VP,733.0
RL,OH,115.0
NN,DQ,985.0
XD,JI,817.0
AE,M,134.0
IH,HY,843.0
PM,BG,268.0
WW,HU,937.0
PQ,FV,613.0
ES,PC,779.0
IF,TQ,855.0
GA,C,339.0
MA,SV,703.0
DF,QV,886.0
VI,AW,757.0
IC,IE,944.0
IH,VK,835.0
KK,KD,248.0
GM,M,3.0
IB,N,139.0
GR,MS,421.0
XK,JY,829.0
OB,TG,294.0
J,HY,580.0
TM,H,680.0
VB,I,68.0
ZO,VV,745.0
N,MN,564.0
NY,HU,744.0
TQ,DW,190.0
IS,ND,636.0
GS,FV,344.0
FD,FU,799.0
ON,TQ,402.0
H,TQ,332.0
C,GK,287.0
QC,TR,462.0
SA,YE,17.0
GH,S,760.0
IP,BR,515.0
KX,DQ,701.0
XF,KE,979.0
ZN,MD,736.0
CT,PN,800.0
E,IE,549.0
J,VK,336.0
HE,GF,448.0
YC,QR,60.0
MG,KU,640.0
ZM,DM,865.0
BD,GV,658.0
QO,UB,727.0
EV,YP,711.0
SB,RH,673.0
FD,TG,606.0
XW,XU,974.0
KT,MN,962.0
QQ,VV,601.0
OL,BH,196.0
GV,BW,872.0
JD,DV,152.0
KX,RC,806.0
BU,UL,353.0
P,X,195.0
U,ND,796.0
DH,RR,219.0
KR,YF,902.0
OE,T,768.0
FE,NN,92.0
DE,GF,778.0
JB,PN,824.0
HB,IF,909.0
LJ,RM,427.0
MO,UB,342.0
OW,WA,92.0
QL,WB,580.0
L,IU,819.0
SO,KU,378.0
FI,SC,599.0
BT,KT,833.0
FL,N,549.0
ZR,BH,181.0
ZW,ON,169.0
OY,XU,855.0
CX,ER,118.0
UQ,TW,418.0
SQ,MO,404.0
HN,IP,189.0
LA,ND,929.0
OS,BX,674.0
BR,WL,718.0
OX,PD,398.0
SF,GL,473.0
AB,NT,23.0
W,AN,193.0
BO,KZ,986.0
HJ,RM,281.0
Y,CH,117.0
AD,PN,151.0
UL,UC,878.0
HI,IV,792.0
KV,NJ,284.0
PD,WQ,36.0
CF,YP,542.0
QV,EC,680.0
ST,IP,387.0
WQ,KP,364.0
Z,YK,480.0
SX,NE,953.0
DM,Y,608.0
BX,X,362.0
WF,EM,612.0
JM,TR,762.0
EG,ZA,73.0
EB,LU,362.0
QM,T,97.0
HO,QI,805.0
FO,JA,993.0
SU,BS,460.0
HW,KZ,29.0
RB,LP,566.0
PB,EH,335.0
PG,RN,524.0
FN,AJ,71.0
YL,SD,456.0
HQ,SC,538.0
BU,CY,879.0
RD,NJ,438.0
UV,CD,257.0
NF,CS,465.0
AE,XG,928.0
PS,RX,638.0
EB,ZG,296.0
GE,NZ,162.0
TF,WL,832.0
UU,WM,497.0
WX,LF,976.0
HR,LF,22.0
NJ,HH,14.0
PM,ZA,301.0
RB,ZB,240.0
CJ,NT,881.0
IG,XB,93.0
GG,PT,31.0
CI,FC,148.0
TG,PO,98.0
TB,CI,136.0
JS,LQ,733.0
YW,IV,666.0
CH,ZL,318.0
EK,OE,562.0
FX,LK,256.0
KF,UR,721.0
LP,HM,937.0
XL,NJ,183.0
RK,NZ,130.0
GM,XG,961.0
VC,CT,438.0
G,VH,967.0
YP,HH,654.0
NZ,LF,462.0
AT,SN,192.0
RO,SO,871.0
TM,XB,482.0
EL,HH,385.0
HY,LV,199.0
YT,LW,841.0
KB,AO,815.0
CQ,OJ,627.0
RL,HC,235.0
VT,QJ,852.0
JV,HR,727.0
MD,JQ,235.0
ZJ,CI,884.0
MI,WW,847.0
CP,FS,506.0
NS,JR,321.0
TI,CY,380.0
IK,MF,947.0
GK,EX,843.0
VV,SD,533.0
VQ,EX,870.0
SC,US,16.0
PX,AE,296.0
EZ,JL,183.0
TP,RY,621.0
ZC,AU,514.0
MJ,PZ,981.0
PW,UN,906.0
VM,NU,403.0
KO,XB,237.0
MD,XC,215.0
ZE,CO,703.0
OG,LV,28.0
IF,ML,446.0
XT,HC,656.0
KN,OK,675.0
MA,LQ,380.0
RX,UY,504.0
UA,JR,180.0
VF,MG,440.0
YX,BA,794.0
KK,CY,202.0
OE,XN,517.0
R,ZL,2.0
TU,QU,37.0
EO,QU,96.0
OB,MB,769.0
DD,VI,227.0
QJ,OA,760.0
IT,OP,894.0
F,KR,265.0
MQ,QP,930.0
BN,MQ,363.0
QD,VD,999.0
AS,HX,957.0
FA,RE,937.0
KV,XR,373.0
ON,ML,158.0
BP,OK,371.0
EX,FS,575.0
ZN,EY,445.0
MH,MG,813.0
OK,AZ,171.0
PZ,BA,673.0
KR,DO,225.0
NE,ST,573.0
QM,KB,984.0
EV,RK,29.0
SG,XI,30.0
GY,GD,737.0
FD,MB,719.0
ZZ,FI,976.0
V,OP,862.0
BF,BK,321.0
FS,XX,411.0
Q,BJ,463.0
TY,FY,32.0
QL,BK,928.0
WG,HX,83.0
HF,VD,35.0
WL,VD,992.0
MS,DZ,339.0
BX,XR,140.0
JE,TU,811.0
UF,UY,131.0
ZX,RA,804.0
XX,JS,145.0
OU,NB,908.0
BW,PA,841.0
FE,GI,625.0
DJ,MG,438.0
YH,II,40.0
JG,VO,418.0
WH,BA,347.0
ZU,FO,428.0
Q,OV,314.0
RE,QU,898.0
SO,DP,871.0
HL,Q,611.0
UR,VI,229.0
NL,TJ,141.0
QY,XX,432.0
SN,XY,393.0
HN,BK,729.0
YD,RF,498.0
NI,HX,212.0
BM,CA,540.0
AB,GO,614.0
OM,BV,199.0
SZ,YI,812.0
KY,RQ,547.0
HJ,KH,5.0
NB,GJ,587.0
CD,PQ,515.0
AI,VO,14.0
WT,OW,457.0
CA,EE,352.0
CF,RK,183.0
HC,IT,957.0
LN,L,516.0
PF,RF,805.0
PA,DZ,372.0
UX,NH,590.0
SX,FZ,556.0
EC,NG,421.0
HU,CA,422.0
YS,MM,896.0
JM,MM,404.0
AJ,PV,69.0
NU,VT,329.0
EG,RV,904.0
SR,NC,850.0
WJ,BW,382.0
XH,RA,708.0
BV,EK,501.0
TO,TP,311.0
ED,GJ,801.0
WW,KX,908.0
HV,YD,982.0
JY,MW,601.0
LN,MX,515.0
AK,IY,162.0
GA,CF,275.0
WV,CG,534.0
YI,M,270.0
MA,VY,829.0
NK,IT,893.0
TH,SB,582.0
TF,PG,845.0
VN,RF,543.0
GC,DZ,107.0
WX,EA,721.0
PM,RV,27.0
PH,EP,273.0
TE,GP,318.0
CJ,GO,842.0
WR,LD,338.0
LT,UK,165.0
PQ,WK,915.0
NL,BW,535.0
PL,JE,837.0
RR,II,170.0
TG,IJ,401.0
KI,YY,978.0
ID,EK,458.0
KL,GJ,418.0
ZB,OW,908.0
NY,KX,469.0
TV,UF,635.0
EP,UF,668.0
XI,YT,878.0
YX,YU,531.0
PH,SB,604.0
RP,UA,591.0
TX,VZ,340.0
NW,WP,406.0
PZ,LI,305.0
AT,LI,335.0
RO,LJ,720.0
RM,IO,116.0
KD,ZE,904.0
HY,EQ,672.0
KG,GP,1000.0
QB,NC,937.0
PW,W,654.0
CV,UK,74.0
GN,JE,512.0
KA,NS,564.0
MI,PR,688.0
NS,CM,592.0
TS,WF,822.0
GH,QH,274.0
KX,UF,500.0
E,YT,825.0
SC,NN,221.0
EZ,CG,743.0
OE,CW,149.0
MJ,IU,749.0
BD,XK,947.0
VO,JK,412.0
KO,PW,978.0
Q,ZD,897.0
OG,EQ,964.0
RT,JE,891.0
MA,EL,968.0
QI,NS,237.0
ER,VB,766.0
UA,CM,487.0
DF,CL,249.0
VF,FB,941.0
GX,UF,325.0
VN,S,741.0
TU,JP,203.0
EO,JP,625.0
FH,LN,551.0
WC,LO,787.0
GW,LO,970.0
XP,IU,164.0
L,ZJ,157.0
OB,EW,261.0
SJ,OD,493.0
BO,OC,153.0
ZO,HL,490.0
LG,WP,677.0
F,DM,126.0
ZR,RW,318.0
OQ,QS,246.0
MQ,JK,204.0
PY,AS,809.0
UL,XF,510.0
DA,CR,331.0
GP,KA,289.0
IX,LZ,849.0
VY,UL,591.0
YB,JE,469.0
SA,JU,300.0
WC,ZA,110.0
FH,YZ,366.0
KZ,VB,686.0
HF,AM,90.0
OP,HA,441.0
FB,DC,889.0
XZ,UW,632.0
DL,XK,693.0
EV,KF,39.0
HI,ZK,558.0
QQ,HL,703.0
WL,NY,787.0
XV,AT,128.0
LN,XF,634.0
BU,GB,955.0
FP,FG,119.0
ZX,JV,468.0
OZ,TC,572.0
BW,HV,950.0
FE,D,757.0
FO,ZP,621.0
SU,SH,624.0
YK,LO,893.0
JA,VM,144.0
YJ,CX,764.0
YO,QD,353.0
UV,SS,509.0
DV,FL,311.0
JS,OT,306.0
HS,HL,989.0
UQ,FM,893.0
QX,IB,293.0
BR,IB,951.0
NI,AS,112.0
RA,SM,209.0
HH,BI,393.0
HM,OO,828.0
JU,QN,445.0
NJ,XW,786.0
NH,VB,533.0
OR,HW,389.0
CE,RC,397.0
GB,TC,726.0
LW,ZP,262.0
NB,E,981.0
AD,BD,119.0
QT,QY,998.0
TB,SX,420.0
VJ,UW,890.0
PD,IG,238.0
CK,XL,252.0
HX,GH,570.0
JK,DN,924.0
AP,BN,461.0
VC,TI,773.0
FW,TI,646.0
JZ,PJ,709.0
YP,XW,959.0
WP,QO,390.0
PE,BJ,301.0
EL,XW,528.0
UZ,HW,576.0
LQ,RE,736.0
MJ,TC,832.0
AN,NF,453.0
NO,VR,175.0
AQ,XQ,443.0
PG,DD,831.0
RL,XR,446.0
HX,TT,287.0
GD,GM,750.0
WW,DS,914.0
HQ,DS,468.0
ZJ,SX,409.0
A,OY,417.0
MA,OT,597.0
PX,QT,637.0
ZC,RJ,747.0
JW,RJ,194.0
LZ,GC,752.0
PM,KQ,126.0
TJ,MQ,102.0
IG,IR,666.0
WR,DY,141.0
CN,DY,725.0
VG,IM,952.0
EQ,VR,523.0
AX,YG,949.0
CH,LB,606.0
RN,LB,698.0
NY,DS,210.0
PN,DT,727.0
GS,BT,221.0
YX,RP,999.0
VN,XM,153.0
AR,CJ,178.0
TS,BO,225.0
XF,GC,754.0
CY,YR,282.0
XJ,KR,229.0
MG,GS,275.0
TQ,NG,265.0
XG,F,938.0
KF,TT,127.0
MI,IM,735.0
CU,EO,95.0
VS,WI,545.0
GM,WI,55.0
EX,WH,2.0
KC,IH,6.0
HE,PP,158.0
UF,YB,499.0
GJ,KW,32.0
KR,UD,249.0
OJ,IX,862.0
BD,QF,93.0
ET,CE,141.0
HB,ED,63.0
VM,K,420.0
VR,MQ,88.0
ZJ,BK,551.0
Q,RY,726.0
BA,ET,309.0
RY,PF,827.0
IK,LH,712.0
VQ,DZ,817.0
KN,AA,45.0
OA,EO,805.0
DC,NV,156.0
BC,GN,912.0
DE,PP,299.0
FH,EI,726.0
ZU,WD,722.0
KJ,IX,501.0
MR,KW,217.0
IY,NL,225.0
LB,CE,441.0
K,JN,390.0
ZW,XX,648.0
SL,IS,199.0
BM,SP,7.0
BP,AA,13.0
UN,RU,791.0
XU,AL,405.0
IO,AL,945.0
XZ,NR,305.0
UK,GI,395.0
QR,IX,660.0
QW,WD,696.0
WJ,EZ,7.0
JI,ZN,803.0
DL,QF,777.0
S,SU,723.0
PG,NL,830.0
V,AF,141.0
FS,JN,118.0
WL,GT,294.0
W,XJ,722.0
MV,AA,246.0
QP,UP,915.0
VA,LH,29.0
JE,FK,598.0
UF,GO,783.0
PE,ZD,718.0
LK,EO,2.0
CB,NW,464.0
UU,SK,685.0
FJ,FE,898.0
WJ,SL,459.0
MT,LS,419.0
ZZ,EK,636.0
ED,WY,913.0
WG,GZ,943.0
NL,EZ,779.0
AK,ZN,100.0
SN,JO,9.0
GA,SU,840.0
UV,LN,742.0
HS,AG,732.0
AH,OB,740.0
FZ,KD,992.0
FX,HI,321.0
WS,HJ,171.0
US,AB,240.0
HM,HJ,892.0
YK,RV,128.0
CJ,XD,212.0
DY,XE,500.0
QZ,CQ,894.0
TE,XE,483.0
RE,PW,79.0
WU,JD,659.0
LW,SK,967.0
AA,MN,506.0
CI,OM,86.0
AI,HE,105.0
RR,YX,362.0
FQ,FU,327.0
TG,YY,238.0
ID,UZ,75.0
YW,SF,628.0
NA,MI,237.0
X,BB,469.0
EK,XO,444.0
HX,C,332.0
UY,HO,974.0
ZA,WU,77.0
IA,JN,61.0
TS,ZI,12.0
EH,MC,734.0
IE,OC,926.0
HZ,AW,359.0
NR,ZY,247.0
LM,FK,786.0
LR,SQ,779.0
NU,HJ,154.0
RJ,OS,54.0
GL,XZ,386.0
RM,ZD,22.0
XE,VF,425.0
VE,NX,817.0
YT,VG,230.0
TP,NW,303.0
EE,AQ,304.0
KB,JY,259.0
AL,DF,14.0
AQ,QL,834.0
GD,H,951.0
GI,MN,183.0
UT,HU,3.0
PV,HU,890.0
AP,HU,441.0
VQ,OH,458.0
GK,OH,20.0
NP,HP,795.0
CR,QW,671.0
WZ,VL,135.0
TF,AW,580.0
IH,KD,612.0
ZH,XK,747.0
PM,DL,691.0
CL,XZ,585.0
VO,ZZ,766.0
GD,MT,593.0
LY,TG,49.0
RT,ZT,2.0
TD,MO,847.0
VL,ON,361.0
EQ,OM,252.0
KN,XU,610.0
AZ,TW,339.0
LV,HU,483.0
IC,KJ,752.0
ZV,ZO,931.0
KK,MI,194.0
OC,BC,23.0
G,S,108.0
MH,IE,271.0
QE,KE,370.0
TM,BM,32.0
IT,XZ,1000.0
MG,N,909.0
BL,TF,791.0
FD,HZ,236.0
KA,I,479.0
OI,IP,233.0
QC,VW,274.0
MI,BH,655.0
BP,XU,279.0
CZ,KP,773.0
GH,BX,191.0
IP,DW,586.0
IU,RC,127.0
KX,FV,861.0
ZN,OI,954.0
OP,XP,114.0
DM,TQ,25.0
FB,TR,313.0
UF,QW,221.0
YC,SW,769.0
IR,FQ,800.0
QO,WG,555.0
QM,TL,586.0
GY,PN,10.0
VR,FL,554.0
OI,WB,421.0
HA,RH,486.0
MS,NJ,712.0
QI,I,737.0
FK,IP,739.0
WI,TB,300.0
KH,Y,668.0
KM,NE,36.0
MU,PD,302.0
SP,VQ,779.0
TZ,IL,332.0
YH,RS,846.0
IW,EM,989.0
JB,RS,324.0
FI,UH,454.0
KY,NO,773.0
OV,PO,236.0
K,CI,862.0
OQ,CI,829.0
ZW,QS,734.0
AI,RM,705.0
FF,IV,322.0
VY,GB,380.0
LA,PI,661.0
DP,AD,845.0
HH,RX,105.0
FH,KP,616.0
US,XV,422.0
LE,TX,911.0
BJ,Y,162.0
TC,PD,356.0
DR,BX,563.0
HL,WM,813.0
BO,NE,997.0
LB,IL,206.0
CG,GL,730.0
DQ,WG,569.0
UG,JB,635.0
UL,WH,983.0
WM,IF,742.0
MY,EH,606.0
ND,RN,611.0
DP,NP,619.0
HX,WW,382.0
UI,KV,60.0
LN,IV,672.0
QK,AE,60.0
BX,CC,221.0
SS,CD,189.0
HU,LK,443.0
FR,WR,334.0
YS,VW,125.0
MW,PZ,62.0
LC,CS,402.0
PE,RY,816.0
EB,NZ,694.0
SM,JG,162.0
QM,BY,264.0
MT,EN,73.0
FN,CO,405.0
WW,UH,234.0
WG,U,227.0
JT,JA,505.0
YO,BT,639.0
AK,SI,398.0
BU,FD,986.0
NQ,LA,859.0
WV,LQ,950.0
EA,EH,762.0
HP,LQ,953.0
YN,WC,547.0
LC,QE,378.0
CH,OE,253.0
PS,UC,200.0
RC,GX,741.0
PN,GW,804.0
LZ,WR,622.0
NJ,JM,792.0
ZF,PJ,310.0
RE,IR,613.0
YU,JG,400.0
CN,UN,624.0
GA,ZB,839.0
YT,AP,583.0
KL,PT,306.0
YW,LA,353.0
ZB,YG,69.0
EF,DD,765.0
IA,CI,970.0
CZ,UX,185.0
AU,AJ,290.0
GM,ZL,231.0
KE,OF,416.0
IE,GX,57.0
YU,WS,107.0
NR,ST,901.0
LR,LL,833.0
PZ,US,868.0
RM,RY,772.0
HT,AU,746.0
YR,LG,766.0
D,MA,288.0
NO,HH,601.0
PW,JG,290.0
UT,AP,194.0
HV,CO,978.0
NS,LW,529.0
A,AO,264.0
PV,AP,533.0
TI,FD,842.0
VV,UI,456.0
VQ,HC,541.0
XD,EI,818.0
PP,HS,633.0
PU,UY,365.0
BH,WW,711.0
CR,JR,591.0
TP,UD,631.0
MB,XN,564.0
OE,MG,663.0
OH,WR,221.0
PW,WS,619.0
ET,ST,952.0
RZ,LL,954.0
GD,FO,160.0
IL,HN,824.0
KO,ZG,491.0
LY,MB,986.0
KJ,MA,650.0
OG,OA,348.0
AV,IC,564.0
PQ,AV,409.0
P,ZW,149.0
NV,HX,623.0
LV,AP,108.0
QD,JW,627.0
OD,CO,537.0
BC,XC,730.0
GP,FY,161.0
CX,RE,694.0
ZV,SJ,935.0
OE,ZS,435.0
AW,BF,397.0
TU,SZ,370.0
EJ,FT,362.0
XM,HT,643.0
ZP,ZM,819.0
DD,XN,94.0
CY,KH,866.0
IT,QU,970.0
KI,QV,818.0
PY,KC,685.0
SL,ZH,252.0
DA,MB,915.0
FD,AU,395.0
KV,ZW,893.0
ZL,FJ,52.0
ZQ,SP,582.0
H,OQ,885.0
C,BK,946.0
QV,QP,369.0
VX,VE,458.0
EX,HX,317.0
KU,RF,794.0
TS,AQ,395.0
VS,HY,43.0
ZN,HD,441.0
QP,XS,163.0
MH,OL,834.0
OK,DE,96.0
DR,ZR,801.0
EW,G,801.0
HE,BF,210.0
VU,JS,107.0
BI,PB,108.0
EV,TP,480.0
WJ,VO,824.0
GY,II,772.0
HD,VO,823.0
JG,KH,390.0
SB,MH,863.0
UJ,OG,96.0
Q,DO,183.0
BF,DP,743.0
TY,ID,275.0
JA,RK,448.0
BU,PL,949.0
SN,MR,835.0
GZ,BL,329.0
OU,PG,991.0
BW,RF,756.0
PC,JX,30.0
QM,ZS,53.0
YH,KN,15.0
JG,XT,895.0
LJ,MM,93.0
ZZ,UZ,291.0
OW,RA,575.0
L,DU,689.0
RE,SZ,879.0
KY,GJ,247.0
NL,VO,328.0
OV,IJ,602.0
AI,KH,318.0
DS,EK,904.0
SI,MX,67.0
FE,VZ,785.0
WS,XY,370.0
HM,XY,232.0
UN,DK,507.0
JP,MR,834.0
US,QQ,652.0
Z,FY,602.0
HG,CB,159.0
JJ,TU,292.0
BY,EP,378.0
QW,HT,722.0
HY,YI,771.0
JN,YJ,930.0
JI,LD,364.0
PD,RQ,742.0
X,RQ,272.0
DP,GK,51.0
AU,YD,879.0
FR,PM,51.0
TC,VK,921.0
WP,ZY,366.0
WK,MS,224.0
MW,IU,640.0
SR,PH,925.0
SM,CB,128.0
UZ,RG,381.0
XC,FZ,755.0
LL,NI,417.0
LO,XT,591.0
NM,G,518.0
AL,TU,760.0
TJ,IO,606.0
GD,PW,107.0
WW,NC,701.0
JY,PB,237.0
AK,LD,803.0
NQ,DV,169.0
RD,IJ,753.0
HP,EL,504.0
JX,GK,531.0
NK,KY,791.0
NP,YE,58.0
EU,WE,73.0
GE,IZ,584.0
TF,RL,556.0
XC,TL,970.0
NM,MS,890.0
IG,SB,393.0
PO,VU,37.0
VB,EQ,533.0
PI,X,622.0
CK,BW,711.0
VI,TQ,322.0
VH,KZ,192.0
YU,PN,737.0
KC,EF,491.0
AT,NN,587.0
DB,PM,612.0
TM,SB,676.0
GL,JP,573.0
GO,UA,937.0
GJ,GU,732.0
MG,QC,554.0
KL,WA,397.0
YR,EB,584.0
CV,WP,260.0
UY,GQ,319.0
KA,PX,137.0
TN,LE,269.0
GH,SM,335.0
IK,HF,131.0
VV,ND,115.0
IP,UL,553.0
GK,X,663.0
ZD,EL,526.0
MC,YZ,132.0
PU,NT,632.0
CR,CM,635.0
HE,YZ,594.0
BD,ZP,594.0
MJ,KZ,327.0
OH,PM,616.0
UE,YU,76.0
HB,NN,991.0
LY,EW,32.0
OL,UB,610.0
DD,CW,771.0
GV,UQ,164.0
GQ,HK,441.0
ZY,WQ,182.0
KN,JK,768.0
AX,CR,97.0
WD,WK,678.0
XS,WL,80.0
GX,WK,357.0
MP,SM,369.0
KH,QN,409.0
SK,YZ,982.0
TZ,ZA,317.0
FH,NS,68.0
KJ,SH,683.0
SJ,QI,972.0
BO,QH,292.0
SE,DC,151.0
TR,AI,542.0
YE,WV,33.0
OQ,SX,445.0
K,SX,260.0
CX,XL,845.0
DA,EW,67.0
UO,GV,307.0
HI,OD,962.0
OS,UR,679.0
H,HL,137.0
QV,JK,795.0
DP,QS,290.0
VS,AT,426.0
EX,AS,295.0
KU,KA,858.0
ZN,Y,984.0
BE,DH,871.0
BJ,QN,420.0
HG,ZV,685.0
UH,FH,826.0
VU,CN,274.0
MW,TC,450.0
YC,EM,939.0
JM,YZ,25.0
MZ,AN,335.0
BI,HW,164.0
T,HV,982.0
NE,NT,603.0
KW,LU,142.0
WJ,OJ,338.0
HD,OJ,508.0
WM,YU,723.0
XW,LP,369.0
MY,UW,460.0
KT,AI,584.0
QQ,JQ,881.0
BX,SR,135.0
SN,FM,413.0
DM,SS,132.0
OZ,VH,333.0
BW,KA,370.0
QM,SN,183.0
HR,QN,669.0
OW,JV,705.0
Q,JV,194.0
DT,FW,778.0
DY,TC,978.0
YJ,FC,167.0
JD,FC,766.0
BU,VS,378.0
AI,DC,138.0
SN,SY,313.0
UQ,HR,694.0
HK,OZ,420.0
YI,ZL,960.0
WD,EX,15.0
NF,VM,497.0
LA,AY,469.0
AC,KF,869.0
QX,KG,334.0
RA,UR,241.0
FX,QS,947.0
JP,FM,29.0
LE,FN,849.0
NH,XG,489.0
SZ,TI,454.0
GB,VH,46.0
TC,AT,891.0
UM,QO,298.0
DS,KR,237.0
AI,QO,824.0
QT,TD,536.0
FQ,PE,722.0
VJ,XB,775.0
WT,JW,791.0
YR,OJ,461.0
NA,VS,42.0
PI,XR,515.0
X,KL,697.0
CA,E,100.0
UY,QY,723.0
YV,SY,145.0
HV,FR,599.0
YQ,FS,884.0
JK,FS,345.0
WK,FN,425.0
LM,OU,909.0
NU,QT,920.0
EG,MV,583.0
UZ,KB,337.0
EE,KA,373.0
VE,XH,268.0
HT,RJ,437.0
AN,PK,261.0
LO,QO,231.0
AL,MP,503.0
WW,FX,95.0
HQ,FX,865.0
JY,HW,447.0
PQ,DY,352.0
AK,DY,144.0
TD,IM,523.0
LX,GN,367.0
IN,MK,279.0
XD,UX,557.0
AJ,YH,690.0
NP,QZ,862.0
PS,FS,836.0
TF,KG,283.0
TK,XM,411.0
IH,TN,615.0
WX,A,829.0
GD,WD,428.0
YZ,IC,567.0
OB,RJ,846.0
TD,VY,183.0
XT,ZW,949.0
TA,KM,551.0
VI,ML,445.0
VD,F,941.0
ZA,BF,949.0
CZ,GN,567.0
TS,DT,556.0
VH,DU,91.0
PZ,GI,890.0
NZ,A,218.0
RO,GJ,596.0
TR,YC,661.0
HY,Q,838.0
ZM,BP,820.0
KG,BP,659.0
TQ,PL,863.0
BK,TY,840.0
CZ,TZ,340.0
CU,GT,948.0
EX,YM,84.0
TN,DZ,753.0
RY,DY,146.0
IK,AA,599.0
KS,BZ,708.0
B,JI,542.0
G,WO,103.0
ZI,KM,144.0
OF,GN,524.0
QS,VS,512.0
ER,CP,690.0
BH,IM,404.0
GZ,EO,785.0
IJ,UJ,489.0
KR,WI,445.0
ZM,PB,243.0
XS,BU,244.0
DG,HD,534.0
CL,CK,35.0
TZ,EJ,447.0
EY,RP,735.0
DN,WD,425.0
GQ,AF,486.0
P,LM,770.0
OA,GT,734.0
QN,VY,163.0
MP,LH,523.0
ZV,DZ,610.0
M,AA,970.0
ZU,YI,504.0
OR,UJ,811.0
L,UJ,571.0
QG,UK,247.0
BT,WI,881.0
MM,V,614.0
VW,NR,803.0
GQ,NR,604.0
WE,II,438.0
OQ,LS,941.0
K,LS,777.0
OO,IX,799.0
UL,SF,994.0
LA,YS,151.0
KV,LM,205.0
ON,AG,476.0
H,AG,421.0
UI,GT,518.0
NC,EU,91.0
OM,UP,935.0
Z,WN,621.0
BJ,JI,992.0
JM,RU,264.0
NB,ZD,561.0
OO,WJ,365.0
CG,PV,685.0
UG,SL,328.0
FO,HD,171.0
UJ,W,707.0
FT,UJ,754.0
JL,JD,50.0
WM,RP,317.0
XW,EK,471.0
S,UZ,129.0
OI,AM,9.0
CA,WY,662.0
JA,DA,432.0
LN,SF,273.0
W,ZO,756.0
MV,CF,316.0
