src,dst,wgh
MI,UA,653.0
UA,MI,653.0
IP,WP,793.0
WP,IP,793.0
AO,PX,982.0
PX,AO,982.0
EZ,GP,484.0
GP,EZ,484.0
IM,LD,568.0
LD,IM,568.0
IR,YJ,760.0
YJ,IR,760.0
OJ,UL,824.0
UL,OJ,824.0
MJ,ND,774.0
ND,MJ,774.0
BG,JE,945.0
JE,BG,945.0
CL,LT,772.0
LT,CL,772.0
PW,RR,324.0
RR,PW,324.0
CQ,YZ,178.0
YZ,CQ,178.0
GI,NT,655.0
NT,GI,655.0
OL,WF,977.0
WF,OL,977.0
CP,QI,609.0
QI,CP,609.0
A,IZ,486.0
IZ,A,486.0
IK,WV,528.0
WV,IK,528.0
KS,YU,946.0
YU,KS,946.0
KN,LO,978.0
LO,KN,978.0
OA,QC,52.0
QC,OA,52.0
BC,SB,485.0
SB,BC,485.0
CM,EW,67.0
EW,CM,67.0
GU,OD,923.0
OD,GU,923.0
RX,SC,452.0
SC,RX,452.0
VK,WQ,626.0
WQ,VK,626.0
GX,YO,172.0
YO,GX,172.0
KH,SR,529.0
SR,KH,529.0
KP,NI,943.0
NI,KP,943.0
OE,UR,599.0
UR,OE,599.0
BB,JK,763.0
JK,BB,763.0
BG,WQ,239.0
WQ,BG,239.0
RZ,TW,73.0
TW,RZ,73.0
EO,NY,409.0
NY,EO,409.0
GW,PX,279.0
PX,GW,279.0
CY,FG,618.0
FG,CY,618.0
EN,FH,992.0
FH,EN,992.0
FL,UL,494.0
UL,FL,494.0
IY,YZ,658.0
YZ,IY,658.0
MQ,NT,96.0
NT,MQ,96.0
NV,QI,32.0
QI,NV,32.0
N,CM,894.0
CM,N,894.0
QD,SH,357.0
SH,QD,357.0
CX,ZP,23.0
ZP,CX,23.0
FA,OI,253.0
OI,FA,253.0
GP,OJ,862.0
OJ,GP,862.0
XN,YV,479.0
YV,XN,479.0
FC,QC,733.0
QC,FC,733.0
G,AY,970.0
AY,G,970.0
MM,WQ,324.0
WQ,MM,324.0
CY,SS,844.0
SS,CY,844.0
FG,UR,946.0
UR,FG,946.0
FB,HL,56.0
HL,FB,56.0
KW,NY,803.0
NY,KW,803.0
ML,NZ,856.0
NZ,ML,856.0
BN,XG,759.0
XG,BN,759.0
BL,UL,346.0
UL,BL,346.0
HD,QN,420.0
QN,HD,420.0
ON,XB,874.0
XB,ON,874.0
QV,ZA,240.0
ZA,QV,240.0
BZ,XQ,184.0
XQ,BZ,184.0
SS,UW,854.0
UW,SS,854.0
DH,HQ,559.0
HQ,DH,559.0
DM,UW,22.0
UW,DM,22.0
KR,OE,708.0
OE,KR,708.0
OZ,XL,476.0
XL,OZ,476.0
O,KF,644.0
KF,O,644.0
MZ,QD,656.0
QD,MZ,656.0
BW,ME,1.0
ME,BW,1.0
CB,ZK,234.0
ZK,CB,234.0
QM,UR,310.0
UR,QM,310.0
FJ,QS,236.0
QS,FJ,236.0
GY,QT,930.0
QT,GY,930.0
SU,WQ,798.0
WQ,SU,798.0
PB,ZF,831.0
ZF,PB,831.0
LD,OO,686.0
OO,LD,686.0
MS,OP,717.0
OP,MS,717.0
BU,XW,937.0
XW,BU,937.0
BS,VB,367.0
VB,BS,367.0
DC,HW,611.0
HW,DC,611.0
EA,XA,594.0
XA,EA,594.0
FP,XB,811.0
XB,FP,811.0
FK,JV,557.0
JV,FK,557.0
SN,VC,505.0
VC,SN,505.0
OU,XR,738.0
XR,OU,738.0
HM,SX,488.0
SX,HM,488.0
AB,DS,125.0
DS,AB,125.0
OW,ZL,508.0
ZL,OW,508.0
DO,IG,390.0
IG,DO,390.0
BT,OE,627.0
OE,BT,627.0
GB,XL,433.0
XL,GB,433.0
NG,QT,729.0
QT,NG,729.0
DS,MV,723.0
MV,DS,723.0
FY,LZ,98.0
LZ,FY,98.0
NA,XW,650.0
XW,NA,650.0
LA,QO,566.0
QO,LA,566.0
AC,ZV,438.0
ZV,AC,438.0
CF,OO,529.0
OO,CF,529.0
DU,OP,6.0
OP,DU,6.0
W,DY,35.0
DY,W,35.0
Z,OJ,217.0
OJ,Z,217.0
VC,XR,670.0
XR,VC,670.0
FR,KL,854.0
KL,FR,854.0
FW,XR,765.0
XR,FW,765.0
IE,ZQ,187.0
ZQ,IE,187.0
JM,JQ,252.0
JQ,JM,252.0
BY,NA,207.0
NA,BY,207.0
Y,FS,235.0
FS,Y,235.0
PJ,SY,272.0
SY,PJ,272.0
VE,ZL,280.0
ZL,VE,280.0
JI,TO,75.0
TO,JI,75.0
EE,ME,248.0
ME,EE,248.0
AN,RO,209.0
RO,AN,209.0
AL,OT,281.0
OT,AL,281.0
EI,QT,983.0
QT,EI,983.0
HX,YC,706.0
YC,HX,706.0
SY,ZG,975.0
ZG,SY,975.0
LS,XH,165.0
XH,LS,165.0
UX,XX,515.0
XX,UX,515.0
EC,XW,605.0
XW,EC,605.0
BX,DI,95.0
DI,BX,95.0
AE,NF,278.0
NF,AE,278.0
EB,PF,366.0
PF,EB,366.0
TK,ZQ,736.0
ZQ,TK,736.0
EE,ZQ,923.0
ZQ,EE,923.0
HW,OK,790.0
OK,HW,790.0
ME,XR,60.0
XR,ME,60.0
CO,QY,535.0
QY,CO,535.0
IG,NA,807.0
NA,IG,807.0
JT,KG,690.0
KG,JT,690.0
JY,XM,3.0
XM,JY,3.0
PQ,TO,328.0
TO,PQ,328.0
CS,VN,521.0
VN,CS,521.0
CN,IH,998.0
IH,CN,998.0
LV,TI,292.0
TI,LV,292.0
OD,VH,871.0
VH,OD,871.0
CC,CE,912.0
CE,CC,912.0
KK,XW,532.0
XW,KK,532.0
LZ,XX,844.0
XX,LZ,844.0
AW,TY,467.0
TY,AW,467.0
EJ,YM,695.0
YM,EJ,695.0
IB,NG,709.0
NG,IB,709.0
QE,VS,227.0
VS,QE,227.0
AY,VS,141.0
VS,AY,141.0
DB,KL,187.0
KL,DB,187.0
GO,OZ,742.0
OZ,GO,742.0
ML,YH,267.0
YH,ML,267.0
EF,EJ,113.0
EJ,EF,113.0
EK,RP,619.0
RP,EK,619.0
GS,TO,594.0
TO,GS,594.0
KA,KW,397.0
KW,KA,397.0
MI,MV,400.0
MV,MI,400.0
AR,UE,933.0
UE,AR,933.0
EH,GD,417.0
GD,EH,417.0
B,LM,358.0
LM,B,358.0
G,YS,2.0
YS,G,2.0
PZ,VY,244.0
VY,PZ,244.0
CW,KR,481.0
KR,CW,481.0
GL,SA,877.0
SA,GL,877.0
GJ,PF,726.0
PF,GJ,726.0
MG,YN,18.0
YN,MG,18.0
BD,UO,134.0
UO,BD,134.0
D,NG,639.0
NG,D,639.0
BG,BZ,463.0
BZ,BG,463.0
EY,TT,991.0
TT,EY,991.0
GI,GO,941.0
GO,GI,941.0
JV,LC,159.0
LC,JV,159.0
BA,JC,912.0
JC,BA,912.0
DN,YH,714.0
YH,DN,714.0
RY,TO,56.0
TO,RY,56.0
IK,PQ,482.0
PQ,IK,482.0
KS,RP,119.0
RP,KS,119.0
ER,SF,699.0
SF,ER,699.0
BC,KW,848.0
KW,BC,848.0
GX,RJ,737.0
RJ,GX,737.0
DG,WT,658.0
WT,DG,658.0
BG,PL,365.0
PL,BG,365.0
OH,XX,990.0
XX,OH,990.0
ET,TZ,45.0
TZ,ET,45.0
MR,PF,386.0
PF,MR,386.0
OG,PG,987.0
PG,OG,987.0
AV,JI,968.0
JI,AV,968.0
QG,WO,235.0
WO,QG,235.0
DI,YN,210.0
YN,DI,210.0
BT,YM,817.0
YM,BT,817.0
UB,VT,54.0
VT,UB,54.0
IY,RU,365.0
RU,IY,365.0
F,AQ,972.0
AQ,F,972.0
OT,YH,620.0
YH,OT,620.0
QI,YI,261.0
YI,QI,261.0
DF,NB,319.0
NB,DF,319.0
HN,WI,704.0
WI,HN,704.0
IX,JD,551.0
JD,IX,551.0
OS,PQ,204.0
PQ,OS,204.0
BM,WY,212.0
WY,BM,212.0
DU,YX,223.0
YX,DU,223.0
BP,EJ,37.0
EJ,BP,37.0
UN,WD,724.0
WD,UN,724.0
FH,WD,259.0
WD,FH,259.0
WC,WE,598.0
WE,WC,598.0
KZ,SF,943.0
SF,KZ,943.0
IZ,KX,200.0
KX,IZ,200.0
OM,WT,127.0
WT,OM,127.0
BO,YS,143.0
YS,BO,143.0
DR,NL,741.0
NL,DR,741.0
FG,NM,807.0
NM,FG,807.0
WE,XY,700.0
XY,WE,700.0
BN,QB,595.0
QB,BN,595.0
OO,YN,966.0
YN,OO,966.0
DL,UO,218.0
UO,DL,218.0
EV,HJ,516.0
HJ,EV,516.0
V,EO,626.0
EO,V,626.0
FS,NW,836.0
NW,FS,836.0
UI,WJ,188.0
WJ,UI,188.0
JF,SK,756.0
SK,JF,756.0
YF,YJ,584.0
YJ,YF,584.0
WQ,YI,357.0
YI,WQ,357.0
BZ,QL,514.0
QL,BZ,514.0
QP,YY,872.0
YY,QP,872.0
UK,YD,171.0
YD,UK,171.0
O,DA,545.0
DA,O,545.0
NE,WE,74.0
WE,NE,74.0
WJ,WU,249.0
WU,WJ,249.0
FO,WT,893.0
WT,FO,893.0
FJ,JN,180.0
JN,FJ,180.0
JL,YT,966.0
YT,JL,966.0
MT,QB,611.0
QB,MT,611.0
BV,ZI,363.0
ZI,BV,363.0
BQ,MC,759.0
MC,BQ,759.0
PB,SA,145.0
SA,PB,145.0
FN,OC,945.0
OC,FN,945.0
UW,YN,3.0
YN,UW,3.0
NQ,WO,922.0
WO,NQ,922.0
BS,NW,326.0
NW,BS,326.0
HP,XE,744.0
XE,HP,744.0
EA,PV,924.0
PV,EA,924.0
HK,JY,38.0
JY,HK,38.0
RC,SL,63.0
SL,RC,63.0
BW,SL,985.0
SL,BW,985.0
BR,FF,33.0
FF,BR,33.0
UP,WZ,279.0
WZ,UP,279.0
FJ,WZ,525.0
WZ,FJ,525.0
WX,YY,980.0
YY,WX,980.0
FE,JT,273.0
JT,FE,273.0
LJ,NS,121.0
NS,LJ,121.0
OW,SG,965.0
SG,OW,965.0
GB,QG,807.0
QG,GB,807.0
JO,UU,125.0
UU,JO,125.0
NL,WU,5.0
WU,NL,5.0
DS,FQ,523.0
FQ,DS,523.0
JS,ZJ,725.0
ZJ,JS,725.0
NA,QR,654.0
QR,NA,654.0
CC,ZY,973.0
ZY,CC,973.0
CF,HJ,98.0
HJ,CF,98.0
DU,HK,370.0
HK,DU,370.0
CK,UP,168.0
UP,CK,168.0
WS,ZE,885.0
ZE,WS,885.0
PK,UK,580.0
UK,PK,580.0
EH,QL,75.0
QL,EH,75.0
IE,SL,385.0
SL,IE,385.0
JJ,VA,417.0
VA,JJ,417.0
AO,TA,557.0
TA,AO,557.0
FQ,XP,161.0
XP,FQ,161.0
XE,ZO,673.0
ZO,XE,673.0
HT,MI,487.0
MI,HT,487.0
HY,ZO,52.0
ZO,HY,52.0
AN,KJ,633.0
KJ,AN,633.0
NO,SV,34.0
SV,NO,34.0
PD,SW,542.0
SW,PD,542.0
AQ,UU,602.0
UU,AQ,602.0
RL,UV,486.0
UV,RL,486.0
CA,HP,931.0
HP,CA,931.0
HX,QX,77.0
QX,HX,77.0
UY,ZJ,777.0
ZJ,UY,777.0
JV,VK,748.0
VK,JV,748.0
LS,QC,286.0
QC,LS,286.0
CP,TL,603.0
TL,CP,603.0
JZ,ZZ,104.0
ZZ,JZ,104.0
GK,SQ,371.0
SQ,GK,371.0
MF,ZD,739.0
ZD,MF,739.0
AE,GA,920.0
GA,AE,920.0
CR,VF,767.0
VF,CR,767.0
CM,HZ,164.0
HZ,CM,164.0
EB,IA,117.0
IA,EB,117.0
AM,AR,631.0
AR,AM,631.0
HO,MO,935.0
MO,HO,935.0
ME,QM,311.0
QM,ME,311.0
PR,VA,954.0
VA,PR,954.0
TO,XA,566.0
XA,TO,566.0
PV,ZP,244.0
ZP,PV,244.0
EQ,SV,926.0
SV,EQ,926.0
IN,UV,23.0
UV,IN,23.0
AZ,YF,149.0
YF,AZ,149.0
AX,VK,690.0
VK,AX,690.0
CH,IF,473.0
IF,CH,473.0
UA,XK,797.0
XK,UA,797.0
CM,VL,341.0
VL,CM,341.0
EU,XK,895.0
XK,EU,895.0
GC,HK,247.0
HK,GC,247.0
KK,QR,143.0
QR,KK,143.0
LZ,QS,103.0
QS,LZ,103.0
PM,VG,324.0
VG,PM,324.0
RU,XF,538.0
XF,RU,538.0
GR,TG,369.0
TG,GR,369.0
CY,VV,1000.0
VV,CY,1000.0
EN,VW,511.0
VW,EN,511.0
GO,HU,259.0
HU,GO,259.0
F,YK,33.0
YK,F,33.0
ML,RC,761.0
RC,ML,761.0
N,TB,845.0
TB,N,845.0
NY,OI,10.0
OI,NY,10.0
CV,KJ,158.0
KJ,CV,158.0
TV,XQ,689.0
XQ,TV,689.0
EK,KK,642.0
KK,EK,642.0
TT,UV,895.0
UV,TT,895.0
KF,QX,378.0
QX,KF,378.0
C,MY,125.0
MY,C,125.0
MN,SW,191.0
SW,MN,191.0
CZ,OY,535.0
OY,CZ,535.0
QA,XK,731.0
XK,QA,731.0
IU,VL,238.0
VL,IU,238.0
MH,ZZ,669.0
ZZ,MH,669.0
E,OS,980.0
OS,E,980.0
CT,WB,295.0
WB,CT,295.0
AO,BN,504.0
BN,AO,504.0
GO,VG,420.0
VG,GO,420.0
KR,RH,2.0
RH,KR,2.0
MG,RI,843.0
RI,MG,843.0
PT,VW,846.0
VW,PT,846.0
CV,XV,830.0
XV,CV,830.0
GY,TW,108.0
TW,GY,108.0
CQ,KP,757.0
KP,CQ,757.0
KT,TB,669.0
TB,KT,669.0
BF,PD,994.0
PD,BF,994.0
DI,DW,63.0
DW,DI,63.0
HA,VQ,264.0
VQ,HA,264.0
IP,VR,435.0
VR,IP,435.0
GV,IK,659.0
IK,GV,659.0
KX,XQ,526.0
XQ,KX,526.0
QN,QX,783.0
QX,QN,783.0
BC,DR,66.0
DR,BC,66.0
ER,LA,723.0
LA,ER,723.0
BH,QX,58.0
QX,BH,58.0
KM,RN,420.0
RN,KM,420.0
BG,IG,163.0
IG,BG,163.0
OH,QS,920.0
QS,OH,920.0
SP,ZZ,159.0
ZZ,SP,159.0
DE,MT,480.0
MT,DE,480.0
JB,WB,770.0
WB,JB,770.0
KQ,WC,621.0
WC,KQ,621.0
L,PI,536.0
PI,L,536.0
AV,CD,264.0
CD,AV,264.0
BT,RH,678.0
RH,BT,678.0
FI,YQ,912.0
YQ,FI,912.0
FL,GB,243.0
GB,FL,243.0
OT,RC,155.0
RC,OT,155.0
CX,LF,863.0
LF,CX,863.0
SI,YL,180.0
YL,SI,180.0
DC,YL,787.0
YL,DC,787.0
SQ,TC,390.0
TC,SQ,390.0
QI,RD,714.0
RD,QI,714.0
MP,TS,816.0
TS,MP,816.0
BM,PT,892.0
PT,BM,892.0
DU,RS,35.0
RS,DU,35.0
KZ,LA,392.0
LA,KZ,392.0
QU,RN,315.0
RN,QU,315.0
HJ,YA,718.0
YA,HJ,718.0
IT,KV,996.0
KV,IT,996.0
DL,NJ,107.0
NJ,DL,107.0
BL,GB,591.0
GB,BL,591.0
QW,TH,608.0
TH,QW,608.0
KV,TX,144.0
TX,KV,144.0
YG,ZV,702.0
ZV,YG,702.0
FS,GR,936.0
GR,FS,936.0
HC,WM,356.0
WM,HC,356.0
JF,LF,220.0
LF,JF,220.0
JK,YL,862.0
YL,JK,862.0
W,UN,32.0
UN,W,32.0
QP,RT,571.0
RT,QP,571.0
BE,EN,445.0
EN,BE,445.0
SX,TS,850.0
TS,SX,850.0
DR,TS,498.0
TS,DR,498.0
FM,NU,378.0
NU,FM,378.0
WK,YG,747.0
YG,WK,747.0
FO,PO,72.0
PO,FO,72.0
MY,WC,514.0
WC,MY,514.0
PG,YB,635.0
YB,PG,635.0
V,KV,775.0
KV,V,775.0
ED,UC,687.0
UC,ED,687.0
FS,UD,138.0
UD,FS,138.0
JA,LL,528.0
LL,JA,528.0
JF,YR,9.0
YR,JF,9.0
BX,TX,347.0
TX,BX,347.0
VA,VX,419.0
VX,VA,419.0
WF,YM,22.0
YM,WF,22.0
NK,WM,226.0
WM,NK,226.0
AH,LF,767.0
LF,AH,767.0
GE,UN,255.0
UN,GE,255.0
JR,ZB,420.0
ZB,JR,420.0
GC,RS,647.0
RS,GC,647.0
NJ,NV,838.0
NV,NJ,838.0
AG,CO,992.0
CO,AG,992.0
NM,YG,513.0
YG,NM,513.0
TE,UI,41.0
UI,TE,41.0
DY,UI,470.0
UI,DY,470.0
GG,WH,378.0
WH,GG,378.0
JO,NP,998.0
NP,JO,998.0
LD,NQ,838.0
NQ,LD,838.0
PL,WX,62.0
WX,PL,62.0
AF,WX,263.0
WX,AF,263.0
CI,LQ,747.0
LQ,CI,747.0
ID,SD,946.0
SD,ID,946.0
PN,YR,936.0
YR,PN,936.0
AC,LL,616.0
LL,AC,616.0
EK,US,877.0
US,EK,877.0
CK,NK,813.0
NK,CK,813.0
FX,RY,114.0
RY,FX,114.0
LP,OA,703.0
OA,LP,703.0
AU,ES,986.0
ES,AU,986.0
VH,WN,310.0
WN,VH,310.0
KE,SO,874.0
SO,KE,874.0
JJ,NV,639.0
NV,JJ,639.0
AT,ZB,234.0
ZB,AT,234.0
RO,ZC,519.0
ZC,RO,519.0
NZ,RT,543.0
RT,NZ,543.0
EL,NV,609.0
NV,EL,609.0
RM,WH,373.0
WH,RM,373.0
CD,LW,971.0
LW,CD,971.0
VJ,YH,40.0
YH,VJ,40.0
AQ,NP,184.0
NP,AQ,184.0
GN,WX,160.0
WX,GN,160.0
HX,JS,490.0
JS,HX,490.0
CU,ZM,802.0
ZM,CU,802.0
AU,SE,960.0
SE,AU,960.0
AP,EY,239.0
EY,AP,239.0
VV,YR,141.0
YR,VV,141.0
GK,LL,566.0
LL,GK,566.0
PU,ZH,956.0
ZH,PU,956.0
CR,OA,797.0
OA,CR,797.0
EZ,PZ,626.0
PZ,EZ,626.0
IM,UN,310.0
UN,IM,310.0
KB,UO,489.0
UO,KB,489.0
BG,SO,549.0
SO,BG,549.0
VO,XD,559.0
XD,VO,559.0
IL,LW,484.0
LW,IL,484.0
PV,SK,283.0
SK,PV,283.0
CP,ZS,712.0
ZS,CP,712.0
ES,OL,796.0
OL,ES,796.0
TI,WY,776.0
WY,TI,776.0
VQ,YX,764.0
YX,VQ,764.0
GF,LR,141.0
LR,GF,141.0
KN,UY,588.0
UY,KN,588.0
EQ,LQ,722.0
LQ,EQ,722.0
IN,NQ,581.0
NQ,IN,581.0
OA,ZM,559.0
ZM,OA,559.0
PP,ZN,479.0
ZN,PP,479.0
AX,OF,470.0
OF,AX,470.0
GU,XN,877.0
XN,GU,877.0
EU,QF,195.0
QF,EU,195.0
BB,SU,90.0
SU,BB,90.0
AW,FO,549.0
FO,AW,549.0
TU,XI,711.0
XI,TU,711.0
CJ,CU,957.0
CU,CJ,957.0
GR,MB,510.0
MB,GR,510.0
IG,MC,66.0
MC,IG,66.0
LT,QQ,676.0
QQ,LT,676.0
AV,ZX,523.0
ZX,AV,523.0
QJ,UO,55.0
UO,QJ,55.0
CY,OQ,689.0
OQ,CY,689.0
KI,VE,403.0
VE,KI,403.0
N,LW,470.0
LW,N,470.0
AS,OL,41.0
OL,AS,41.0
OD,UJ,806.0
UJ,OD,806.0
FA,XS,443.0
XS,FA,443.0
IQ,JR,720.0
JR,IQ,720.0
KK,WY,845.0
WY,KK,845.0
BP,UY,948.0
UY,BP,948.0
SA,XN,925.0
XN,SA,925.0
QA,QF,48.0
QF,QA,48.0
FC,ZM,489.0
ZM,FC,489.0
EX,MG,78.0
MG,EX,78.0
IU,OG,965.0
OG,IU,965.0
BE,OV,798.0
OV,BE,798.0
OP,UT,228.0
UT,OP,228.0
E,HN,287.0
HN,E,287.0
CT,OW,323.0
OW,CT,323.0
KW,XI,196.0
XI,KW,196.0
ML,XJ,348.0
XJ,ML,348.0
I,MC,674.0
MC,I,674.0
EV,XY,155.0
XY,EV,155.0
GY,MR,293.0
MR,GY,293.0
FD,SP,464.0
SP,FD,464.0
IQ,XD,839.0
XD,IQ,839.0
OI,TF,643.0
TF,OI,643.0
V,VD,301.0
VD,V,301.0
BF,HY,228.0
HY,BF,228.0
DN,JX,234.0
JX,DN,234.0
UD,ZS,668.0
ZS,UD,668.0
SD,SK,903.0
SK,SD,903.0
MX,XT,675.0
XT,MX,675.0
OK,UZ,178.0
UZ,OK,178.0
QS,WY,287.0
WY,QS,287.0
BH,JS,67.0
JS,BH,67.0
DC,DU,414.0
DU,DC,414.0
BW,VO,904.0
VO,BW,904.0
SP,SU,535.0
SU,SP,535.0
DJ,SU,779.0
SU,DJ,779.0
HB,HO,364.0
HO,HB,364.0
MO,TK,780.0
TK,MO,780.0
KO,MC,420.0
MC,KO,420.0
QL,VK,270.0
VK,QL,270.0
Q,VJ,984.0
VJ,Q,984.0
BT,KC,830.0
KC,BT,830.0
DI,KD,455.0
KD,DI,455.0
TY,ZY,293.0
ZY,TY,293.0
MS,XZ,557.0
XZ,MS,557.0
JD,QQ,346.0
QQ,JD,346.0
CX,EA,919.0
EA,CX,919.0
DC,RG,921.0
RG,DC,921.0
FK,TF,781.0
TF,FK,781.0
FF,FZ,364.0
FZ,FF,364.0
HS,VE,8.0
VE,HS,8.0
QX,VU,969.0
VU,QX,969.0
BM,IO,86.0
IO,BM,86.0
M,BG,878.0
BG,M,878.0
DU,KN,657.0
KN,DU,657.0
US,UZ,728.0
UZ,US,728.0
FH,HT,164.0
HT,FH,164.0
DO,RQ,558.0
RQ,DO,558.0
HL,TQ,485.0
TQ,HL,485.0
LG,SV,170.0
SV,LG,170.0
AD,OW,162.0
OW,AD,162.0
BN,BR,376.0
BR,BN,376.0
OT,XJ,577.0
XJ,OT,577.0
DL,GE,195.0
GE,DL,195.0
XY,XZ,644.0
XZ,XY,644.0
KV,MS,292.0
MS,KV,292.0
LA,ZY,679.0
ZY,LA,679.0
SY,VE,46.0
VE,SY,46.0
W,NI,911.0
NI,W,911.0
FR,TV,173.0
TV,FR,173.0
DR,MN,352.0
MN,DR,352.0
Y,PC,201.0
PC,Y,201.0
T,BW,307.0
BW,T,307.0
CB,DV,420.0
DV,CB,420.0
HO,PR,184.0
PR,HO,184.0
EE,VO,247.0
VO,EE,247.0
FO,IJ,481.0
IJ,FO,481.0
MY,OX,85.0
OX,MY,85.0
BV,KY,210.0
KY,BV,210.0
V,DQ,523.0
DQ,V,523.0
FS,MY,869.0
MY,FS,869.0
JF,RM,369.0
RM,JF,369.0
JY,TK,313.0
TK,JY,313.0
LN,TL,235.0
TL,LN,235.0
AF,CG,497.0
CG,AF,497.0
BU,CH,228.0
CH,BU,228.0
CS,RL,813.0
RL,CS,813.0
BX,MS,393.0
MS,BX,393.0
AE,WP,294.0
WP,AE,294.0
OZ,PI,499.0
PI,OZ,499.0
EB,YP,335.0
YP,EB,335.0
GE,NI,405.0
NI,GE,405.0
UU,VV,282.0
VV,UU,282.0
XC,XU,426.0
XU,XC,426.0
JR,RW,344.0
RW,JR,344.0
PM,YJ,378.0
YJ,PM,378.0
CJ,NC,881.0
NC,CJ,881.0
DY,ND,403.0
ND,DY,403.0
IG,WK,553.0
WK,IG,553.0
JT,TQ,31.0
TQ,JT,31.0
PL,PS,95.0
PS,PL,95.0
EN,YZ,556.0
YZ,EN,556.0
CN,RR,696.0
RR,CN,696.0
VG,WF,255.0
WF,VG,255.0
FV,IZ,409.0
IZ,FV,409.0
ID,KY,75.0
KY,ID,75.0
JS,KZ,401.0
KZ,JS,401.0
CC,LO,81.0
LO,CC,81.0
EK,NN,535.0
NN,EK,535.0
FZ,NO,199.0
NO,FZ,199.0
RV,TL,213.0
TL,RV,213.0
CK,GF,411.0
GF,CK,411.0
FX,KT,159.0
KT,FX,159.0
ZF,ZZ,44.0
ZZ,ZF,44.0
PH,YP,17.0
YP,PH,17.0
CE,NI,854.0
NI,CE,854.0
IB,WQ,161.0
WQ,IB,161.0
LW,VV,630.0
VV,LW,630.0
RO,RX,570.0
RX,RO,570.0
AO,EQ,256.0
EQ,AO,256.0
XJ,YK,368.0
YK,XJ,368.0
KG,ND,991.0
ND,KG,991.0
I,WK,532.0
WK,I,532.0
AQ,GK,788.0
GK,AQ,788.0
EF,NT,18.0
NT,EF,18.0
VD,YF,398.0
YF,VD,398.0
IA,MY,982.0
MY,IA,982.0
GH,WV,689.0
WV,GH,689.0
JZ,LP,275.0
LP,JZ,275.0
B,UW,894.0
UW,B,894.0
PU,SC,992.0
SC,PU,992.0
SC,UB,516.0
UB,SC,516.0
VP,YP,537.0
YP,VP,537.0
IM,NI,586.0
NI,IM,586.0
D,WQ,620.0
WQ,D,620.0
AL,GQ,885.0
GQ,AL,885.0
KQ,ZF,807.0
ZF,KQ,807.0
JV,UM,164.0
UM,JV,164.0
MD,WL,826.0
WL,MD,826.0
AV,FG,310.0
FG,AV,310.0
A,LE,219.0
LE,A,219.0
GV,YZ,466.0
YZ,GV,466.0
IF,LU,559.0
LU,IF,559.0
AZ,JV,94.0
JV,AZ,94.0
RX,UH,949.0
UH,RX,949.0
GU,QI,716.0
QI,GU,716.0
VK,YV,950.0
YV,VK,950.0
MP,WV,19.0
WV,MP,19.0
OE,WW,440.0
WW,OE,440.0
KP,PN,853.0
PN,KP,853.0
R,YU,219.0
YU,R,219.0
IW,ZK,538.0
ZK,IW,538.0
OG,YQ,472.0
YQ,OG,472.0
AV,SS,540.0
SS,AV,540.0
DD,UR,821.0
UR,DD,821.0
FG,JK,254.0
JK,FG,254.0
GQ,ZF,644.0
ZF,GQ,644.0
IT,NY,667.0
NY,IT,667.0
OQ,XG,727.0
XG,OQ,727.0
NV,SN,201.0
SN,NV,201.0
N,ER,592.0
ER,N,592.0
AS,HG,885.0
HG,AS,885.0
FA,QN,781.0
QN,FA,781.0
UA,WM,1000.0
WM,UA,1000.0
IX,SN,367.0
SN,IX,367.0
OS,ZA,142.0
ZA,OS,142.0
H,LU,306.0
LU,H,306.0
BP,NT,783.0
NT,BP,783.0
QF,WG,294.0
WG,QF,294.0
EX,FB,469.0
FB,EX,469.0
FC,SH,394.0
SH,FC,394.0
G,DD,725.0
DD,G,725.0
MM,YV,706.0
YV,MM,706.0
J,NO,923.0
NO,J,923.0
IO,OE,792.0
OE,IO,792.0
NE,SC,842.0
SC,NE,842.0
BN,ZL,568.0
ZL,BN,568.0
BI,MF,161.0
MF,BI,161.0
QR,WQ,758.0
WQ,QR,758.0
BL,WQ,94.0
WQ,BL,94.0
UO,YQ,427.0
YQ,UO,427.0
EX,SN,747.0
SN,EX,747.0
HA,HG,875.0
HG,HA,875.0
MX,QO,709.0
QO,MX,709.0
MV,NT,881.0
NT,MV,881.0
BE,VC,942.0
VC,BE,942.0
UH,XC,972.0
XC,UH,972.0
DM,XB,995.0
XB,DM,995.0
JC,QI,198.0
QI,JC,198.0
BW,OJ,93.0
OJ,BW,93.0
QM,WW,816.0
WW,QM,816.0
DJ,LP,679.0
LP,DJ,679.0
Q,OE,515.0
OE,Q,515.0
FN,XM,17.0
XM,FN,17.0
GV,HM,372.0
HM,GV,372.0
MS,QU,77.0
QU,MS,77.0
SN,XH,32.0
XH,SN,32.0
DC,KB,404.0
KB,DC,404.0
EA,ZF,76.0
ZF,EA,76.0
HK,TI,577.0
TI,HK,577.0
OY,PY,926.0
PY,OY,926.0
FP,ZG,150.0
ZG,FP,150.0
PC,UN,686.0
UN,PC,686.0
DZ,QO,340.0
QO,DZ,340.0
RA,ZA,550.0
ZA,RA,550.0
SP,ZB,593.0
ZB,SP,593.0
HM,VC,405.0
VC,HM,405.0
HH,HW,43.0
HW,HH,43.0
JU,XB,230.0
XB,JU,230.0
AB,FX,549.0
FX,AB,549.0
DO,KL,932.0
KL,DO,932.0
Z,DC,53.0
DC,Z,53.0
DT,XR,701.0
XR,DT,701.0
